,Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
662,2005,19.0,29.0,22.0,8.0
663,2005,5.0,11.0,6.0,18.0
664,2005,15.0,41.0,40.0,17.0
665,2005,52.0,53.0,125.0,74.0
666,2005,123.0,163.0,241.0,230.0
667,2005,0.0,0.0,0.0,0.0
668,2005,0.0,0.0,0.0,0.0
669,2005,14.0,0.0,1.0,12.0
670,2005,0.0,4.0,15.0,3.0
671,2005,0.0,0.0,0.0,0.0
672,2005,0.0,0.0,0.0,2.0
673,2005,0.0,0.0,0.0,7.0
674,2005,24.0,43.0,95.0,40.0
675,2005,13.0,50.0,44.0,54.0
676,2005,79.0,82.0,103.0,170.0
677,2005,41.0,32.0,5.0,52.0
678,2005,7.0,34.0,40.0,27.0
679,2005,2.0,6.0,3.0,0.0
680,2005,0.0,0.0,0.0,0.0
681,2005,4.0,14.0,14.0,5.0
682,2005,0.0,0.0,0.0,0.0
683,2005,0.0,0.0,0.0,0.0
684,2005,0.0,0.0,0.0,0.0
685,2005,0.0,0.0,0.0,0.0
686,2005,0.0,0.0,0.0,0.0
687,2005,0.0,0.0,0.0,0.0
688,2005,0.0,0.0,0.0,0.0
689,2005,0.0,0.0,0.0,0.0
690,2005,1.0,16.0,9.0,6.0
691,2005,45.0,34.0,45.0,68.0
692,2005,60.0,46.0,28.0,49.0
693,2005,87.0,66.0,87.0,23.0
694,2005,16.0,23.0,27.0,24.0
695,2005,30.0,72.0,48.0,68.0
696,2005,5.0,26.0,16.0,11.0
697,2005,0.0,0.0,0.0,0.0
698,2005,0.0,0.0,0.0,0.0
699,2005,0.0,0.0,0.0,0.0
700,2005,0.0,0.0,0.0,0.0
701,2005,0.0,9.0,0.0,2.0
702,2005,132.0,113.0,146.0,255.0
703,2005,48.0,45.0,28.0,42.0
704,2005,35.0,11.0,5.0,1.0
705,2005,0.0,0.0,0.0,0.0
706,2005,0.0,0.0,0.0,0.0
707,2005,0.0,0.0,0.0,0.0
708,2005,0.0,0.0,0.0,0.0
709,2005,1.0,23.0,9.0,0.0
710,2005,12.0,27.0,22.0,3.0
711,2005,6.0,15.0,15.0,4.0
712,2005,166.0,201.0,131.0,38.0
713,2005,4.0,0.0,0.0,2.0
714,2005,0.0,0.0,0.0,0.0
715,2005,0.0,0.0,0.0,0.0
716,2005,0.0,0.0,0.0,0.0
717,2005,22.0,32.0,38.0,22.0
718,2005,13.0,85.0,75.0,30.0
719,2005,2.0,20.0,6.0,8.0
720,2005,2.0,0.0,2.0,2.0
721,2005,0.0,0.0,2.0,0.0
722,2005,0.0,0.0,0.0,0.0
723,2005,0.0,0.0,0.0,0.0
724,2005,0.0,0.0,0.0,0.0
725,2005,0.0,0.0,0.0,0.0
726,2005,0.0,0.0,0.0,0.0
727,2005,0.0,0.0,0.0,0.0
728,2005,0.0,0.0,0.0,0.0
729,2005,0.0,0.0,0.0,0.0
730,2005,0.0,0.0,0.0,0.0
731,2006,0.0,0.0,0.0,0.0
732,2006,0.0,0.0,0.0,0.0
733,2006,0.0,0.0,0.0,0.0
734,2006,0.0,0.0,0.0,0.0
735,2006,0.0,0.0,0.0,0.0
736,2006,0.0,0.0,0.0,0.0
737,2006,0.0,0.0,0.0,0.0
738,2006,0.0,0.0,0.0,0.0
739,2006,0.0,0.0,0.0,0.0
740,2006,0.0,0.0,0.0,0.0
741,2006,0.0,0.0,0.0,0.0
742,2006,0.0,0.0,0.0,0.0
743,2006,0.0,0.0,0.0,0.0
744,2006,0.0,0.0,0.0,0.0
745,2006,0.0,0.0,0.0,0.0
746,2006,0.0,0.0,0.0,0.0
747,2006,0.0,0.0,0.0,0.0
748,2006,0.0,0.0,0.0,0.0
749,2006,0.0,0.0,0.0,0.0
750,2006,0.0,0.0,0.0,0.0
751,2006,0.0,0.0,0.0,0.0
752,2006,0.0,0.0,0.0,0.0
753,2006,0.0,0.0,0.0,0.0
754,2006,0.0,0.0,0.0,0.0
755,2006,0.0,0.0,0.0,0.0
756,2006,0.0,0.0,0.0,0.0
757,2006,0.0,0.0,0.0,0.0
758,2006,0.0,0.0,0.0,0.0
759,2006,0.0,0.0,0.0,0.0
760,2006,0.0,0.0,0.0,0.0
761,2006,0.0,0.0,0.0,0.0
762,2006,0.0,0.0,0.0,0.0
763,2006,0.0,0.0,0.0,0.0
764,2006,0.0,0.0,0.0,0.0
765,2006,0.0,0.0,0.0,0.0
766,2006,0.0,0.0,0.0,0.0
767,2006,0.0,0.0,0.0,0.0
768,2006,0.0,0.0,0.0,0.0
769,2006,0.0,0.0,0.0,0.0
770,2006,0.0,0.0,0.0,0.0
771,2006,0.0,0.0,0.0,0.0
772,2006,0.0,0.0,0.0,0.0
773,2006,0.0,0.0,0.0,0.0
774,2006,0.0,0.0,0.0,0.0
775,2006,0.0,0.0,0.0,0.0
776,2006,0.0,0.0,0.0,0.0
777,2006,0.0,0.0,0.0,0.0
778,2006,0.0,0.0,0.0,0.0
779,2006,0.0,0.0,0.0,0.0
780,2006,0.0,0.0,0.0,0.0
781,2006,0.0,0.0,0.0,0.0
782,2006,0.0,0.0,0.0,0.0
783,2006,0.0,0.0,0.0,0.0
784,2006,0.0,0.0,0.0,0.0
785,2006,0.0,0.0,0.0,0.0
786,2006,0.0,0.0,0.0,0.0
787,2006,0.0,0.0,0.0,0.0
788,2006,0.0,0.0,0.0,0.0
789,2006,0.0,0.0,0.0,0.0
790,2006,0.0,0.0,0.0,0.0
791,2006,0.0,0.0,0.0,0.0
792,2006,0.0,0.0,2.0,2.0
793,2006,34.0,4.0,2.0,2.0
794,2006,0.0,0.0,0.0,0.0
795,2006,0.0,0.0,0.0,0.0
796,2006,0.0,0.0,0.0,0.0
797,2006,0.0,0.0,0.0,0.0
798,2006,0.0,0.0,0.0,0.0
799,2006,0.0,0.0,0.0,0.0
800,2006,0.0,0.0,0.0,0.0
801,2006,2.0,0.0,0.0,2.0
802,2006,0.0,0.0,0.0,0.0
803,2006,0.0,0.0,0.0,0.0
804,2006,0.0,0.0,0.0,0.0
805,2006,0.0,0.0,0.0,0.0
806,2006,37.0,0.0,0.0,0.0
807,2006,0.0,4.0,0.0,0.0
808,2006,0.0,0.0,0.0,0.0
809,2006,0.0,0.0,0.0,0.0
810,2006,0.0,0.0,0.0,0.0
811,2006,0.0,0.0,0.0,0.0
812,2006,0.0,0.0,0.0,0.0
813,2006,0.0,0.0,0.0,0.0
814,2006,0.0,0.0,0.0,0.0
815,2006,0.0,0.0,0.0,0.0
816,2006,0.0,0.0,0.0,0.0
817,2006,0.0,0.0,0.0,0.0
818,2006,0.0,0.0,0.0,0.0
819,2006,0.0,0.0,0.0,0.0
820,2006,0.0,0.0,0.0,0.0
821,2006,0.0,0.0,0.0,0.0
822,2006,0.0,0.0,0.0,0.0
823,2006,0.0,0.0,0.0,0.0
824,2006,0.0,0.0,0.0,0.0
825,2006,0.0,0.0,0.0,0.0
826,2006,0.0,0.0,0.0,0.0
827,2006,0.0,0.0,0.0,0.0
828,2006,0.0,0.0,0.0,0.0
829,2006,0.0,0.0,0.0,0.0
830,2006,0.0,0.0,0.0,0.0
831,2006,0.0,0.0,0.0,0.0
832,2006,0.0,0.0,0.0,0.0
833,2006,0.0,0.0,0.0,0.0
834,2006,0.0,0.0,0.0,0.0
835,2006,0.0,0.0,0.0,0.0
836,2006,0.0,0.0,0.0,0.0
837,2006,0.0,0.0,0.0,0.0
838,2006,12.0,37.0,41.0,61.0
839,2006,0.0,0.0,0.0,0.0
840,2006,1.0,0.0,0.0,0.0
841,2006,0.0,0.0,0.0,0.0
842,2006,0.0,0.0,0.0,0.0
843,2006,0.0,0.0,0.0,0.0
844,2006,0.0,0.0,0.0,0.0
845,2006,0.0,0.0,0.0,0.0
846,2006,0.0,0.0,0.0,0.0
847,2006,0.0,0.0,0.0,0.0
848,2006,0.0,0.0,0.0,0.0
849,2006,0.0,0.0,0.0,0.0
850,2006,2.0,0.0,0.0,0.0
851,2006,0.0,0.0,0.0,0.0
852,2006,0.0,0.0,0.0,0.0
853,2006,0.0,4.0,0.0,0.0
854,2006,0.0,0.0,0.0,0.0
855,2006,0.0,0.0,0.0,0.0
856,2006,0.0,0.0,0.0,0.0
857,2006,0.0,0.0,0.0,0.0
858,2006,0.0,0.0,0.0,0.0
859,2006,0.0,0.0,0.0,0.0
860,2006,0.0,0.0,0.0,0.0
861,2006,0.0,0.0,0.0,0.0
862,2006,0.0,0.0,0.0,0.0
863,2006,0.0,0.0,0.0,0.0
864,2006,0.0,0.0,0.0,0.0
865,2006,0.0,0.0,0.0,0.0
866,2006,0.0,0.0,0.0,0.0
867,2006,0.0,0.0,0.0,0.0
868,2006,0.0,0.0,0.0,0.0
869,2006,0.0,0.0,0.0,0.0
870,2006,0.0,0.0,0.0,0.0
871,2006,0.0,0.0,0.0,0.0
872,2006,0.0,0.0,0.0,0.0
873,2006,0.0,0.0,0.0,0.0
874,2006,0.0,0.0,0.0,0.0
875,2006,8.0,0.0,0.0,2.0
876,2006,31.0,6.0,0.0,31.0
877,2006,0.0,6.0,0.0,31.0
878,2006,0.0,0.0,0.0,0.0
879,2006,17.0,0.0,0.0,0.0
880,2006,0.0,0.0,0.0,0.0
881,2006,0.0,0.0,0.0,0.0
882,2006,0.0,0.0,0.0,0.0
883,2006,0.0,0.0,0.0,0.0
884,2006,0.0,0.0,0.0,0.0
885,2006,10.0,21.0,18.0,44.0
886,2006,16.0,13.0,4.0,0.0
887,2006,8.0,19.0,4.0,0.0
888,2006,0.0,0.0,0.0,8.0
889,2006,0.0,0.0,0.0,0.0
890,2006,0.0,0.0,0.0,0.0
891,2006,0.0,0.0,0.0,0.0
892,2006,0.0,0.0,0.0,0.0
893,2006,0.0,0.0,0.0,0.0
894,2006,0.0,0.0,0.0,0.0
895,2006,24.0,9.0,6.0,0.0
896,2006,0.0,0.0,0.0,0.0
897,2006,0.0,0.0,0.0,0.0
898,2006,0.0,0.0,0.0,45.0
899,2006,0.0,0.0,0.0,0.0
900,2006,0.0,0.0,0.0,0.0
901,2006,10.0,0.0,0.0,0.0
902,2006,0.0,8.0,0.0,0.0
903,2006,0.0,0.0,0.0,0.0
904,2006,8.0,27.0,22.0,20.0
905,2006,3.0,14.0,10.0,0.0
906,2006,0.0,0.0,0.0,0.0
907,2006,0.0,0.0,0.0,0.0
908,2006,11.0,42.0,23.0,5.0
909,2006,12.0,27.0,47.0,0.0
910,2006,0.0,0.0,1.0,0.0
911,2006,0.0,0.0,0.0,0.0
912,2006,0.0,0.0,0.0,0.0
913,2006,0.0,0.0,0.0,0.0
914,2006,0.0,0.0,0.0,0.0
915,2006,0.0,0.0,0.0,0.0
916,2006,0.0,0.0,0.0,0.0
917,2006,0.0,0.0,0.0,0.0
918,2006,0.0,0.0,0.0,0.0
919,2006,0.0,0.0,0.0,0.0
920,2006,0.0,0.0,0.0,0.0
921,2006,0.0,0.0,2.0,0.0
922,2006,0.0,0.0,6.0,0.0
923,2006,0.0,3.0,5.0,4.0
924,2006,31.0,8.0,12.0,70.0
925,2006,0.0,0.0,0.0,0.0
926,2006,0.0,0.0,0.0,0.0
927,2006,0.0,0.0,0.0,0.0
928,2006,0.0,0.0,0.0,0.0
929,2006,0.0,0.0,0.0,0.0
930,2006,0.0,0.0,0.0,0.0
931,2006,9.0,13.0,1.0,2.0
932,2006,1.0,0.0,2.0,20.0
933,2006,0.0,0.0,0.0,0.0
934,2006,0.0,0.0,0.0,0.0
935,2006,0.0,0.0,0.0,0.0
936,2006,0.0,8.0,2.0,0.0
937,2006,3.0,0.0,0.0,0.0
938,2006,0.0,0.0,0.0,5.0
939,2006,21.0,13.0,14.0,17.0
940,2006,5.0,5.0,2.0,0.0
941,2006,0.0,0.0,0.0,0.0
942,2006,0.0,0.0,0.0,0.0
943,2006,0.0,0.0,0.0,0.0
944,2006,0.0,0.0,0.0,0.0
945,2006,0.0,0.0,0.0,0.0
946,2006,1.0,2.0,3.0,2.0
947,2006,0.0,17.0,0.0,0.0
948,2006,0.0,0.0,0.0,0.0
949,2006,0.0,11.0,56.0,0.0
950,2006,12.0,7.0,2.0,0.0
951,2006,2.0,0.0,0.0,2.0
952,2006,7.0,0.0,0.0,12.0
953,2006,8.0,16.0,7.0,0.0
954,2006,11.0,6.0,8.0,0.0
955,2006,1.0,0.0,0.0,0.0
956,2006,20.0,19.0,24.0,15.0
957,2006,9.0,18.0,16.0,12.0
958,2006,21.0,13.0,10.0,8.0
959,2006,0.0,11.0,0.0,11.0
960,2006,0.0,0.0,0.0,0.0
961,2006,0.0,0.0,0.0,0.0
962,2006,0.0,0.0,0.0,0.0
963,2006,0.0,0.0,0.0,0.0
964,2006,0.0,0.0,0.0,0.0
965,2006,0.0,0.0,0.0,0.0
966,2006,0.0,0.0,0.0,0.0
967,2006,0.0,0.0,0.0,0.0
968,2006,0.0,0.0,0.0,0.0
969,2006,0.0,0.0,0.0,0.0
970,2006,0.0,0.0,0.0,0.0
971,2006,0.0,0.0,0.0,0.0
972,2006,0.0,0.0,0.0,0.0
973,2006,0.0,0.0,0.0,0.0
974,2006,0.0,0.0,0.0,0.0
975,2006,0.0,0.0,0.0,0.0
976,2006,17.0,4.0,6.0,8.0
977,2006,19.0,13.0,18.0,45.0
978,2006,0.0,0.0,0.0,0.0
979,2006,0.0,0.0,0.0,0.0
980,2006,0.0,0.0,0.0,0.0
981,2006,0.0,0.0,0.0,0.0
982,2006,0.0,0.0,0.0,20.0
983,2006,0.0,0.0,0.0,6.0
984,2006,0.0,0.0,0.0,0.0
985,2006,0.0,0.0,0.0,0.0
986,2006,4.0,0.0,0.0,0.0
987,2006,0.0,0.0,0.0,0.0
988,2006,0.0,9.0,19.0,24.0
989,2006,0.0,0.0,0.0,0.0
990,2006,0.0,0.0,0.0,0.0
991,2006,0.0,11.0,4.0,0.0
992,2006,0.0,0.0,3.0,0.0
993,2006,0.0,7.0,3.0,2.0
994,2006,22.0,13.0,3.0,5.0
995,2006,27.0,22.0,2.0,0.0
996,2006,0.0,0.0,0.0,0.0
997,2006,0.0,0.0,0.0,0.0
998,2006,46.0,60.0,78.0,48.0
999,2006,16.0,32.0,15.0,7.0
1000,2006,0.0,4.0,0.0,0.0
1001,2006,0.0,4.0,0.0,0.0
1002,2006,0.0,0.0,0.0,0.0
1003,2006,0.0,0.0,0.0,0.0
1004,2006,0.0,0.0,0.0,0.0
1005,2006,2.0,7.0,17.0,0.0
1006,2006,3.0,13.0,0.0,49.0
1007,2006,0.0,0.0,0.0,0.0
1008,2006,32.0,14.0,12.0,57.0
1009,2006,6.0,0.0,0.0,9.0
1010,2006,6.0,0.0,0.0,9.0
1011,2006,6.0,0.0,0.0,0.0
1012,2006,0.0,0.0,0.0,0.0
1013,2006,0.0,0.0,0.0,0.0
1014,2006,30.0,0.0,0.0,0.0
1015,2006,8.0,0.0,0.0,0.0
1016,2006,0.0,0.0,0.0,0.0
1017,2006,0.0,0.0,0.0,0.0
1018,2006,0.0,0.0,0.0,0.0
1019,2006,0.0,0.0,0.0,0.0
1020,2006,0.0,0.0,0.0,0.0
1021,2006,0.0,0.0,0.0,22.0
1022,2006,0.0,17.0,8.0,26.0
1023,2006,2.0,22.0,52.0,4.0
1024,2006,1.0,0.0,1.0,0.0
1025,2006,0.0,12.0,2.0,0.0
1026,2006,0.0,9.0,0.0,0.0
1027,2006,15.0,6.0,16.0,32.0
1028,2006,13.0,43.0,29.0,11.0
1029,2006,76.0,81.0,142.0,94.0
1030,2006,16.0,17.0,10.0,48.0
1031,2006,28.0,97.0,78.0,97.0
1032,2006,24.0,74.0,133.0,87.0
1033,2006,30.0,10.0,43.0,62.0
1034,2006,0.0,0.0,0.0,0.0
1035,2006,3.0,9.0,16.0,2.0
1036,2006,4.0,13.0,2.0,2.0
1037,2006,0.0,12.0,0.0,3.0
1038,2006,1.0,17.0,4.0,33.0
1039,2006,0.0,0.0,0.0,0.0
1040,2006,6.0,0.0,0.0,2.0
1041,2006,0.0,11.0,14.0,2.0
1042,2006,4.0,4.0,6.0,59.0
1043,2006,6.0,7.0,23.0,1.0
1044,2006,1.0,3.0,2.0,0.0
1045,2006,4.0,23.0,15.0,3.0
1046,2006,0.0,5.0,4.0,2.0
1047,2006,11.0,32.0,65.0,17.0
1048,2006,6.0,9.0,5.0,8.0
1049,2006,0.0,78.0,14.0,4.0
1050,2006,9.0,21.0,16.0,24.0
1051,2006,2.0,3.0,8.0,2.0
1052,2006,8.0,5.0,13.0,12.0
1053,2006,14.0,45.0,51.0,61.0
1054,2006,9.0,4.0,11.0,14.0
1055,2006,0.0,0.0,6.0,0.0
1056,2006,0.0,0.0,0.0,0.0
1057,2006,0.0,0.0,0.0,0.0
1058,2006,0.0,0.0,0.0,0.0
1059,2006,0.0,0.0,0.0,0.0
1060,2006,0.0,0.0,0.0,0.0
1061,2006,0.0,0.0,0.0,0.0
1062,2006,0.0,0.0,0.0,0.0
1063,2006,0.0,0.0,0.0,0.0
1064,2006,0.0,7.0,0.0,0.0
1065,2006,0.0,0.0,0.0,0.0
1066,2006,0.0,0.0,0.0,0.0
1067,2006,0.0,0.0,0.0,0.0
1068,2006,0.0,0.0,0.0,0.0
1069,2006,0.0,0.0,0.0,0.0
1070,2006,0.0,0.0,0.0,0.0
1071,2006,0.0,0.0,0.0,0.0
1072,2006,0.0,0.0,0.0,0.0
1073,2006,0.0,0.0,0.0,0.0
1074,2006,0.0,0.0,0.0,0.0
1075,2006,16.0,5.0,3.0,6.0
1076,2006,69.0,5.0,2.0,24.0
1077,2006,0.0,0.0,0.0,2.0
1078,2006,0.0,0.0,0.0,0.0
1079,2006,0.0,0.0,0.0,0.0
1080,2006,0.0,0.0,0.0,0.0
1081,2006,0.0,0.0,0.0,0.0
1082,2006,0.0,0.0,0.0,0.0
1083,2006,0.0,0.0,0.0,0.0
1084,2006,0.0,0.0,0.0,0.0
1085,2006,2.0,0.0,2.0,0.0
1086,2006,3.0,0.0,0.0,0.0
1087,2006,0.0,0.0,0.0,0.0
1088,2006,0.0,0.0,0.0,0.0
1089,2006,0.0,0.0,0.0,0.0
1090,2006,0.0,0.0,0.0,0.0
1091,2006,0.0,0.0,0.0,0.0
1092,2006,0.0,0.0,0.0,0.0
1093,2006,0.0,0.0,0.0,0.0
1094,2006,0.0,0.0,0.0,0.0
1095,2006,0.0,0.0,0.0,0.0
1096,2007,0.0,0.0,0.0,0.0
1097,2007,0.0,0.0,0.0,0.0
1098,2007,0.0,0.0,0.0,0.0
1099,2007,0.0,0.0,0.0,0.0
1100,2007,0.0,0.0,0.0,0.0
1101,2007,0.0,0.0,0.0,0.0
1102,2007,0.0,0.0,0.0,0.0
1103,2007,0.0,0.0,0.0,0.0
1104,2007,0.0,0.0,0.0,0.0
1105,2007,0.0,0.0,0.0,0.0
1106,2007,0.0,0.0,0.0,0.0
1107,2007,0.0,0.0,0.0,0.0
1108,2007,0.0,0.0,0.0,0.0
1109,2007,0.0,0.0,0.0,0.0
1110,2007,0.0,0.0,0.0,0.0
1111,2007,0.0,0.0,0.0,0.0
1112,2007,0.0,0.0,0.0,0.0
1113,2007,0.0,0.0,0.0,0.0
1114,2007,0.0,0.0,0.0,0.0
1115,2007,0.0,0.0,0.0,0.0
1116,2007,0.0,0.0,0.0,0.0
1117,2007,0.0,0.0,0.0,0.0
1118,2007,0.0,0.0,0.0,0.0
1119,2007,0.0,0.0,0.0,0.0
1120,2007,0.0,0.0,0.0,0.0
1121,2007,0.0,0.0,0.0,0.0
1122,2007,0.0,0.0,0.0,0.0
1123,2007,0.0,0.0,0.0,0.0
1124,2007,0.0,0.0,0.0,0.0
1125,2007,0.0,0.0,0.0,0.0
1126,2007,0.0,0.0,0.0,0.0
1127,2007,0.0,0.0,0.0,0.0
1128,2007,0.0,0.0,0.0,0.0
1129,2007,0.0,0.0,0.0,0.0
1130,2007,0.0,0.0,0.0,0.0
1131,2007,0.0,0.0,0.0,0.0
1132,2007,0.0,0.0,0.0,0.0
1133,2007,0.0,0.0,0.0,0.0
1134,2007,0.0,0.0,0.0,0.0
1135,2007,0.0,0.0,0.0,0.0
1136,2007,0.0,0.0,0.0,0.0
1137,2007,0.0,0.0,0.0,0.0
1138,2007,0.0,0.0,0.0,0.0
1139,2007,0.0,0.0,0.0,0.0
1140,2007,3.0,2.0,10.0,0.0
1141,2007,0.0,0.0,0.0,0.0
1142,2007,0.0,0.0,0.0,0.0
1143,2007,0.0,0.0,0.0,0.0
1144,2007,0.0,0.0,0.0,0.0
1145,2007,2.0,0.0,0.0,0.0
1146,2007,0.0,0.0,0.0,0.0
1147,2007,0.0,0.0,0.0,0.0
1148,2007,0.0,0.0,0.0,0.0
1149,2007,0.0,0.0,0.0,0.0
1150,2007,0.0,0.0,0.0,0.0
1151,2007,0.0,0.0,0.0,0.0
1152,2007,0.0,0.0,0.0,0.0
1153,2007,0.0,0.0,0.0,0.0
1154,2007,0.0,0.0,0.0,0.0
1155,2007,0.0,0.0,0.0,0.0
1156,2007,0.0,0.0,0.0,0.0
1157,2007,0.0,0.0,0.0,0.0
1158,2007,0.0,0.0,0.0,0.0
1159,2007,0.0,0.0,0.0,0.0
1160,2007,0.0,0.0,0.0,0.0
1161,2007,0.0,0.0,0.0,0.0
1162,2007,0.0,0.0,0.0,0.0
1163,2007,0.0,0.0,0.0,0.0
1164,2007,0.0,0.0,0.0,0.0
1165,2007,0.0,0.0,0.0,0.0
1166,2007,0.0,0.0,0.0,0.0
1167,2007,0.0,0.0,0.0,0.0
1168,2007,0.0,0.0,0.0,0.0
1169,2007,0.0,0.0,0.0,0.0
1170,2007,0.0,0.0,0.0,0.0
1171,2007,0.0,0.0,0.0,0.0
1172,2007,0.0,0.0,0.0,0.0
1173,2007,0.0,0.0,0.0,0.0
1174,2007,0.0,0.0,0.0,0.0
1175,2007,0.0,0.0,0.0,0.0
1176,2007,0.0,0.0,0.0,0.0
1177,2007,0.0,0.0,0.0,0.0
1178,2007,0.0,0.0,0.0,0.0
1179,2007,0.0,0.0,0.0,0.0
1180,2007,0.0,0.0,0.0,0.0
1181,2007,0.0,0.0,0.0,0.0
1182,2007,0.0,0.0,0.0,0.0
1183,2007,0.0,0.0,0.0,0.0
1184,2007,0.0,0.0,0.0,0.0
1185,2007,0.0,0.0,0.0,0.0
1186,2007,0.0,0.0,0.0,0.0
1187,2007,0.0,0.0,0.0,0.0
1188,2007,0.0,0.0,0.0,0.0
1189,2007,0.0,0.0,0.0,0.0
1190,2007,0.0,0.0,0.0,0.0
1191,2007,0.0,0.0,0.0,0.0
1192,2007,0.0,0.0,0.0,0.0
1193,2007,0.0,0.0,0.0,0.0
1194,2007,0.0,0.0,0.0,0.0
1195,2007,0.0,0.0,0.0,0.0
1196,2007,0.0,0.0,0.0,0.0
1197,2007,0.0,0.0,0.0,0.0
1198,2007,0.0,0.0,0.0,0.0
1199,2007,0.0,0.0,0.0,0.0
1200,2007,0.0,0.0,0.0,0.0
1201,2007,0.0,0.0,0.0,0.0
1202,2007,0.0,0.0,0.0,0.0
1203,2007,0.0,0.0,0.0,0.0
1204,2007,0.0,0.0,0.0,0.0
1205,2007,23.0,0.0,0.0,0.0
1206,2007,0.0,0.0,0.0,0.0
1207,2007,14.0,0.0,0.0,0.0
1208,2007,0.0,0.0,0.0,0.0
1209,2007,0.0,0.0,0.0,0.0
1210,2007,0.0,0.0,0.0,0.0
1211,2007,0.0,0.0,0.0,0.0
1212,2007,0.0,0.0,0.0,0.0
1213,2007,0.0,0.0,0.0,0.0
1214,2007,0.0,0.0,0.0,0.0
1215,2007,0.0,0.0,0.0,0.0
1216,2007,0.0,0.0,0.0,0.0
1217,2007,0.0,0.0,0.0,0.0
1218,2007,0.0,0.0,0.0,0.0
1219,2007,32.0,0.0,4.0,2.0
1220,2007,0.0,0.0,0.0,0.0
1221,2007,0.0,0.0,0.0,0.0
1222,2007,0.0,0.0,0.0,0.0
1223,2007,0.0,0.0,0.0,0.0
1224,2007,1.0,0.0,0.0,10.0
1225,2007,0.0,0.0,0.0,0.0
1226,2007,0.0,0.0,0.0,0.0
1227,2007,0.0,0.0,0.0,0.0
1228,2007,9.0,0.0,0.0,0.0
1229,2007,0.0,0.0,0.0,0.0
1230,2007,0.0,0.0,0.0,0.0
1231,2007,0.0,0.0,1.0,0.0
1232,2007,0.0,0.0,0.0,0.0
1233,2007,0.0,0.0,0.0,0.0
1234,2007,9.0,0.0,0.0,0.0
1235,2007,0.0,0.0,0.0,0.0
1236,2007,0.0,0.0,0.0,0.0
1237,2007,0.0,0.0,0.0,0.0
1238,2007,0.0,0.0,0.0,0.0
1239,2007,0.0,0.0,0.0,0.0
1240,2007,0.0,0.0,0.0,0.0
1241,2007,0.0,0.0,0.0,0.0
1242,2007,0.0,0.0,0.0,0.0
1243,2007,0.0,0.0,0.0,0.0
1244,2007,0.0,0.0,0.0,0.0
1245,2007,0.0,0.0,0.0,0.0
1246,2007,0.0,0.0,0.0,0.0
1247,2007,0.0,0.0,0.0,0.0
1248,2007,0.0,0.0,0.0,0.0
1249,2007,0.0,0.0,0.0,0.0
1250,2007,0.0,0.0,0.0,0.0
1251,2007,0.0,0.0,0.0,0.0
1252,2007,0.0,0.0,0.0,0.0
1253,2007,0.0,0.0,0.0,7.0
1254,2007,0.0,0.0,0.0,0.0
1255,2007,0.0,0.0,0.0,0.0
1256,2007,0.0,2.0,0.0,0.0
1257,2007,15.0,4.0,2.0,42.0
1258,2007,1.0,0.0,1.0,0.0
1259,2007,0.0,0.0,0.0,0.0
1260,2007,0.0,0.0,0.0,0.0
1261,2007,2.0,4.0,8.0,16.0
1262,2007,1.0,9.0,2.0,0.0
1263,2007,0.0,0.0,0.0,27.0
1264,2007,1.0,2.0,2.0,29.0
1265,2007,9.0,3.0,9.0,16.0
1266,2007,4.0,5.0,2.0,13.0
1267,2007,2.0,2.0,2.0,5.0
1268,2007,19.0,24.0,33.0,20.0
1269,2007,1.0,2.0,0.0,2.0
1270,2007,0.0,0.0,0.0,0.0
1271,2007,1.0,0.0,0.0,0.0
1272,2007,1.0,0.0,0.0,0.0
1273,2007,0.0,4.0,12.0,6.0
1274,2007,2.0,2.0,3.0,1.0
1275,2007,3.0,0.0,1.0,10.0
1276,2007,3.0,0.0,0.0,0.0
1277,2007,0.0,0.0,0.0,0.0
1278,2007,0.0,0.0,0.0,0.0
1279,2007,0.0,0.0,0.0,0.0
1280,2007,0.0,0.0,0.0,0.0
1281,2007,0.0,0.0,0.0,0.0
1282,2007,11.0,9.0,6.0,0.0
1283,2007,0.0,2.0,2.0,0.0
1284,2007,0.0,0.0,0.0,0.0
1285,2007,0.0,3.0,4.0,4.0
1286,2007,1.0,5.0,5.0,0.0
1287,2007,1.0,17.0,5.0,7.0
1288,2007,22.0,14.0,25.0,22.0
1289,2007,12.0,49.0,45.0,25.0
1290,2007,0.0,7.0,0.0,10.0
1291,2007,0.0,4.0,2.0,0.0
1292,2007,12.0,13.0,10.0,7.0
1293,2007,2.0,0.0,0.0,2.0
1294,2007,6.0,0.0,1.0,3.0
1295,2007,9.0,0.0,0.0,8.0
1296,2007,0.0,4.0,0.0,0.0
1297,2007,0.0,0.0,0.0,0.0
1298,2007,2.0,77.0,45.0,9.0
1299,2007,0.0,0.0,0.0,3.0
1300,2007,0.0,0.0,0.0,10.0
1301,2007,0.0,0.0,0.0,0.0
1302,2007,0.0,0.0,0.0,0.0
1303,2007,0.0,0.0,0.0,0.0
1304,2007,48.0,0.0,1.0,36.0
1305,2007,27.0,60.0,32.4,10.0
1306,2007,49.0,19.0,62.0,22.0
1307,2007,1.0,2.0,3.0,2.0
1308,2007,25.0,46.0,106.0,22.0
1309,2007,9.0,0.0,0.0,15.0
1310,2007,2.0,0.0,0.0,0.0
